image,xmin,ymin,xmax,ymax,label,confidence
img-2311.jpg,1137,1000,1200,1071,Crack,0.97
img-2312.jpg,1132,682,1181,793,Crack,0.97
img-2313.jpg,1071,419,1137,521,Crack,0.96
img-2314.jpg,1063,289,1114,368,Crack,0.97
img-2316.jpg,982,1886,1056,1944,Crack,0.36
img-2591.jpg,1044,318,1121,415,Crack,0.97
img-2591.jpg,1082,84,1267,323,Crack,0.99
img-2592.jpg,916,720,1030,852,Crack,0.97
img-2592.jpg,963,431,1143,712,Crack,0.99
img-2593.jpg,792,1176,918,1350,Crack,0.99
img-2593.jpg,887,902,1015,1173,Crack,0.99
img-2594.jpg,785,1572,902,1741,Crack,0.97
img-2594.jpg,832,1371,954,1583,Crack,0.98
img-2906.jpg,1153,722,1225,893,Crack,0.98
img-2907.jpg,1096,843,1167,1007,Crack,0.97
img-3579.jpg,1988,1468,2065,1545,Crack,0.14
img-3579.jpg,2027,0,2104,120,Crack,0.21
img-3580.jpg,2088,2,2180,177,Crack,0.11
img-3584.jpg,1498,1792,1573,1897,Crack,0.88
img-3586.jpg,1702,499,1784,648,Crack,0.97
img-3587.jpg,1614,876,1703,1064,Crack,0.98
img-3588.jpg,1524,1299,1613,1506,Crack,0.98
img-3589.jpg,1420,1685,1515,1905,Crack,0.98
img-3599.jpg,1704,1838,1801,1944,Crack,0.11
img-3599.jpg,1549,1680,1630,1806,Crack,0.85
img-3601.jpg,1827,265,1909,423,Crack,0.97
img-3602.jpg,1706,747,1791,942,Crack,0.98
img-3603.jpg,1627,1287,1714,1507,Crack,0.99
img-3604.jpg,786,1851,854,1934,Crack,0.21
img-3604.jpg,1434,1748,1556,1940,Crack,0.98
img-3606.jpg,1466,1878,1537,1938,Crack,0.11
img-3606.jpg,2473,836,2550,905,Crack,0.24
img-3608.jpg,1990,1642,2064,1719,Crack,0.11
img-3611.jpg,2343,253,2415,325,Crack,0.11
img-3612.jpg,2285,586,2355,657,Crack,0.21
img-3612.jpg,2245,818,2321,885,Crack,0.61
img-3614.jpg,2090,1388,2158,1468,Crack,0.44
img-4497.jpg,918,1222,1098,1287,Crack,0.98
img-4498.jpg,920,1216,1085,1296,Crack,0.98
img-4499.jpg,955,1146,1111,1206,Crack,0.98
img-4500.jpg,1028,1173,1176,1247,Crack,0.98
img-4501.jpg,1074,1172,1220,1239,Crack,0.98
img-4502.jpg,551,1355,725,1479,Crack,0.98
img-4503.jpg,865,1521,1035,1638,Crack,0.98
img-4504.jpg,1115,1315,1241,1406,Crack,0.97
img-4505.jpg,1044,1245,1180,1343,Crack,0.97
img-4506.jpg,976,1279,1105,1387,Crack,0.96
img-4514.jpg,1195,1879,1264,1943,Crack,0.23
img-4527.jpg,1249,1817,1323,1943,Crack,0.82
img-4528.jpg,1448,1850,1520,1933,Crack,0.15
img-4543.jpg,804,801,876,911,Crack,0.96
img-4544.jpg,741,502,816,622,Crack,0.96
img-4545.jpg,715,296,786,405,Crack,0.97
img-4546.jpg,1176,1373,1231,1452,Crack,0.97
img-4547.jpg,1044,1040,1118,1150,Crack,0.97
img-4548.jpg,977,699,1068,827,Crack,0.97
img-4549.jpg,921,408,1007,528,Crack,0.98
img-4550.jpg,901,213,965,326,Crack,0.97
img-4851.jpg,1559,959,1645,1064,Crack,0.97
img-4853.jpg,1473,949,1562,1068,Crack,0.97
img-4854.jpg,1583,795,1660,923,Crack,0.97
img-4856.jpg,1423,607,1517,798,Crack,0.98
img-4857.jpg,1563,576,1665,768,Crack,0.98
img-4859.jpg,1332,707,1434,896,Crack,0.98
img-4860.jpg,1455,1060,1537,1200,Crack,0.96
img-4862.jpg,1609,1163,1684,1299,Crack,0.96
img-4909.jpg,1815,1398,1963,1604,Crack,0.14
img-4910.jpg,1492,947,1539,1015,Crack,0.23
img-4916.jpg,1071,818,1125,901,Crack,0.96
img-4917.jpg,1083,459,1151,555,Crack,0.98
img-4918.jpg,1142,71,1206,189,Crack,0.96
img-4919.jpg,845,377,931,518,Crack,0.97
img-4920.jpg,1004,0,1075,77,Crack,0.18
img-4920.jpg,883,26,961,136,Crack,0.97
img-4956.jpg,339,1881,422,1944,Crack,0.16
img-4967.jpg,1349,388,1400,442,Crack,0.96
img-4969.jpg,1422,608,1483,691,Crack,0.96
img-4971.jpg,1562,777,1630,881,Crack,0.97
img-4972.jpg,1534,747,1600,857,Crack,0.98
img-4973.jpg,1549,941,1629,1040,Crack,0.97
img-4986.jpg,1706,319,1784,461,Crack,0.95
img-4987.jpg,1732,674,1817,848,Crack,0.97
img-4988.jpg,1674,928,1761,1111,Crack,0.97
img-4990.jpg,1851,1346,1971,1553,Crack,0.98
img-4992.jpg,1841,1433,1928,1628,Crack,0.97
img-5348.jpg,628,437,661,486,Crack,0.61
img-5359.jpg,649,0,691,53,Crack,0.31
img-5377.jpg,863,1113,904,1166,Crack,0.18
img-5386.jpg,1253,178,1299,217,Crack,0.41
img-5412.jpg,1224,1,1274,61,Crack,0.14
img-5435.jpg,1130,959,1159,1002,Crack,0.14
img-5441.jpg,536,1126,589,1166,Crack,0.12
img-5443.jpg,505,230,543,276,Crack,0.33
img-5448.jpg,936,390,964,426,Crack,0.88
img-5451.jpg,862,1069,898,1120,Crack,0.81
img-5454.jpg,923,451,950,484,Crack,0.96
img-5455.jpg,921,705,954,746,Crack,0.97
img-5456.jpg,942,927,974,976,Crack,0.97
img-5457.jpg,922,1122,966,1165,Crack,0.96
img-5462.jpg,895,1070,930,1127,Crack,0.37
img-5465.jpg,999,522,1027,561,Crack,0.93
img-5466.jpg,973,778,1006,818,Crack,0.95
img-5474.jpg,1057,345,1108,387,Crack,0.98
img-5475.jpg,977,607,1041,680,Crack,0.97
img-5476.jpg,902,884,977,975,Crack,0.97
img-5477.jpg,883,1129,937,1166,Crack,0.75
img-5485.jpg,1014,519,1045,561,Crack,0.16
img-5490.jpg,1063,608,1125,672,Crack,0.97
img-5491.jpg,992,855,1054,943,Crack,0.97
img-5492.jpg,947,1113,1006,1166,Crack,0.97
img-5506.jpg,1395,879,1471,927,Crack,0.15
img-5530.jpg,634,418,666,454,Crack,0.2
img-5541.jpg,917,470,950,517,Crack,0.33
img-5555.jpg,932,1120,983,1162,Crack,0.29
img-5557.jpg,284,1118,335,1162,Crack,0.11
img-5591.jpg,1038,549,1068,595,Crack,0.11
img-5633.jpg,697,927,753,1013,Crack,0.24
img-5644.jpg,345,237,392,285,Crack,0.31
img-5652.jpg,596,573,629,610,Crack,0.95
img-5653.jpg,483,604,523,648,Crack,0.97
img-5654.jpg,486,655,523,697,Crack,0.96
img-5659.jpg,851,499,885,544,Crack,0.46
img-5665.jpg,916,478,953,525,Crack,0.11
img-5694.jpg,524,1,568,59,Crack,0.79
img-5704.jpg,526,0,578,66,Crack,0.64
img-5782.jpg,474,379,516,423,Crack,0.59
img-5786.jpg,506,0,547,68,Crack,0.68
img-5819.jpg,465,1136,500,1166,Crack,0.18
img-5829.jpg,595,1121,638,1164,Crack,0.1
img-5831.jpg,699,712,750,789,Crack,0.51
img-5954.jpg,986,861,1016,902,Crack,0.27
img-5980.jpg,1086,0,1184,122,Crack,0.63
img-5982.jpg,727,397,762,446,Crack,0.11
img-5996.jpg,415,572,451,606,Crack,0.96
img-5997.jpg,433,409,473,457,Crack,0.97
img-5998.jpg,391,260,421,313,Crack,0.96
img-5999.jpg,441,114,477,156,Crack,0.97
img-6000.jpg,415,17,453,58,Crack,0.97
img-6012.jpg,441,773,479,813,Crack,0.97
img-6013.jpg,466,488,499,530,Crack,0.97
img-6014.jpg,648,1116,698,1165,Crack,0.16
img-6014.jpg,443,264,475,311,Crack,0.97
img-6015.jpg,411,98,445,138,Crack,0.96
img-6016.jpg,370,1,410,38,Crack,0.95
img-6021a.jpg,3444,2565,3605,2827,Crack,0.96
img-6045a.jpg,3434,2617,3579,2827,Crack,0.96
img-6048_2.jpg,1630,251,1687,348,Crack,0.1
img-6058.jpg,821,617,866,685,Crack,0.96
img-6059.jpg,796,369,860,449,Crack,0.97
img-6060.jpg,776,142,834,234,Crack,0.97
img-6061.jpg,749,2,809,73,Crack,0.93
img-6064.jpg,1130,1070,1206,1161,Crack,0.28
img-6077.jpg,697,655,750,727,Crack,0.97
img-6077_2.jpg,1190,951,1253,1030,Crack,0.22
img-6078.jpg,722,406,781,481,Crack,0.97
img-6079.jpg,734,183,783,272,Crack,0.97
img-6080.jpg,727,98,779,171,Crack,0.97
img-6164.jpg,952,261,1013,351,Crack,0.91
img-6417.jpg,2065,463,2174,679,Crack,0.18
img-6423.jpg,1389,1602,1479,1713,Crack,0.15
img-7888.jpg,607,1489,687,1549,Crack,0.17
img-7889.jpg,1469,1072,1516,1138,Crack,0.96
img-7889.jpg,799,1045,871,1134,Crack,0.97
img-7889.jpg,1239,1474,1388,1649,Crack,0.99
img-7890.jpg,853,1136,925,1230,Crack,0.96
img-7890.jpg,1509,1159,1582,1243,Crack,0.97
img-7890.jpg,1283,1586,1429,1732,Crack,0.98
img-7891.jpg,964,844,1034,977,Crack,0.96
img-7891.jpg,1473,854,1572,983,Crack,0.97
img-7891.jpg,1303,1355,1457,1493,Crack,0.99
img-7892.jpg,1605,836,1683,972,Crack,0.96
img-7892.jpg,1077,840,1160,981,Crack,0.96
img-7892.jpg,1424,1359,1549,1496,Crack,0.97
img-7893.jpg,1556,1079,1620,1214,Crack,0.96
img-7893.jpg,1015,1073,1075,1213,Crack,0.97
img-7893.jpg,1353,1585,1490,1719,Crack,0.98
img-7894.jpg,1444,1170,1531,1339,Crack,0.97
img-7894.jpg,720,1178,794,1364,Crack,0.98
img-7895.jpg,1567,16,1645,144,Crack,0.88
img-7895.jpg,1299,538,1450,694,Crack,0.99
img-7896.jpg,1204,818,1294,1017,Crack,0.97
img-7896.jpg,1004,1495,1118,1601,Crack,0.98
img-7896.jpg,485,831,560,1037,Crack,0.98
img-7897.jpg,1144,788,1271,887,Crack,0.96
img-7897.jpg,1361,105,1451,312,Crack,0.97
img-7897.jpg,641,147,732,340,Crack,0.98
img-7898.jpg,1539,350,1629,541,Crack,0.98
img-7898.jpg,824,399,899,595,Crack,0.98
img-7899.jpg,1480,1418,1553,1505,Crack,0.11
img-7899.jpg,1642,788,1735,977,Crack,0.98
img-7899.jpg,921,835,995,1041,Crack,0.99
img-7900.jpg,1020,1664,1124,1854,Crack,0.98
img-7900.jpg,307,1708,408,1909,Crack,0.98
img-7901.jpg,472,920,543,1060,Crack,0.98
img-7901.jpg,1071,722,1175,880,Crack,0.98
img-7902.jpg,552,882,613,992,Crack,0.96
img-7902.jpg,1152,685,1246,842,Crack,0.97
img-7903.jpg,552,854,619,960,Crack,0.95
img-7903.jpg,1163,668,1258,816,Crack,0.98
img-7904.jpg,1163,641,1262,803,Crack,0.98
img-7904.jpg,555,823,629,944,Crack,0.98
img-7914.jpg,847,812,916,933,Crack,0.96
img-7914.jpg,1532,714,1619,814,Crack,0.98
img-7914.jpg,1383,1301,1533,1467,Crack,0.99
img-7915.jpg,938,880,1005,977,Crack,0.96
img-7915.jpg,1304,1226,1433,1370,Crack,0.97
img-7915.jpg,1423,804,1503,881,Crack,0.98
img-7916.jpg,916,876,988,968,Crack,0.96
img-7916.jpg,1309,1222,1430,1360,Crack,0.97
img-7916.jpg,1418,797,1480,881,Crack,0.97
img-7917.jpg,492,793,565,885,Crack,0.96
img-7917.jpg,1279,627,1353,708,Crack,0.98
img-7917.jpg,1121,1149,1271,1391,Crack,0.99
img-7919.jpg,2192,2652,2303,2825,Crack,0.97
img-7920.jpg,2179,1682,2302,1916,Crack,0.97
img-7920bc.jpg,582,276,630,480,Crack,0.98
img-7921.jpg,2174,911,2295,1175,Crack,0.97
img-7922.jpg,2156,458,2286,711,Crack,0.97
img-7931.jpg,1820,514,1928,663,Crack,0.25
img-7932.jpg,2194,2898,2295,3050,Crack,0.97
img-7933.jpg,2140,2095,2250,2345,Crack,0.96
img-7934.jpg,2089,1301,2200,1547,Crack,0.96
img-8123bc.jpg,415,215,484,350,Crack,0.43
img-8127.jpg,2081,2825,2204,3031,Crack,0.95
img-8128.jpg,2043,2071,2188,2342,Crack,0.96
img-8129.jpg,1930,1398,2071,1695,Crack,0.97
img-8130.jpg,1768,804,1925,1125,Crack,0.98
img-8130bc.jpg,519,168,598,450,Crack,0.97
img-8131.jpg,1662,252,1822,545,Crack,0.97
img-8132.jpg,1590,0,1717,110,Crack,0.19
img-8165.jpg,1172,506,1239,585,Crack,0.96
img-8166.jpg,1150,828,1225,953,Crack,0.98
