image,xmin,ymin,xmax,ymax,label,confidence
img-8175.jpg,1365,1727,1442,1944,0,0.491631538
img-9604.jpg,1008,1086,1239,1229,0,0.378056496
img-1768.jpg,1658,1722,1752,1944,0,0.508526206
img-0474.jpg,453,1188,595,1419,0,0.445712179
img-6016.jpg,1002,894,1096,1157,0,0.463108242
img-0730.jpg,1355,1675,1491,1944,0,0.310636789
img-9321.jpg,1521,1170,1609,1239,0,0.341471016
img-3601.jpg,1809,290,1912,422,0,0.309178174
img-5993.jpg,501,275,530,323,0,0.358396769
img-8751.jpg,1240,750,1323,845,0,0.314926296
img-5938.jpg,558,919,591,984,0,0.362179071
img-1425.jpg,878,63,948,146,0,0.495301455
img-0484.jpg,1781,1464,1851,1535,0,0.305469275
img-1779.jpg,1727,1722,1836,1944,0,0.5612275
img-5754.jpg,526,767,571,856,0,0.466380417
img-0545.jpg,964,1282,1013,1395,0,0.274218798
img-4851.jpg,1576,960,1653,1042,0,0.457359105
img-8765.jpg,861,14,960,214,0,0.31965819
img-5712.jpg,498,728,540,836,0,0.335318446
img-1788.jpg,1752,1692,1880,1944,0,0.266188592
img-0808.jpg,1695,700,1751,778,0,0.59078455
img-7895.jpg,1369,92,1697,560,0,0.253080696
img-7895.jpg,1039,0,1863,715,0,0.321584582
img-4545.jpg,740,301,776,410,0,0.560451031
img-1764.jpg,1634,1775,1741,1935,0,0.335774183
img-3587.jpg,1649,753,1807,939,0,0.260798723
img-3587.jpg,1620,900,1694,1080,0,0.728599727
img-1766.jpg,1655,1725,1748,1944,0,0.492408335
img-4507.jpg,1688,1354,1740,1447,0,0.284318507
img-5334.jpg,587,663,626,714,0,0.372726202
img-4516.jpg,1284,1820,1393,1944,0,0.31673187
img-4949.jpg,1195,504,1348,951,0,0.289673716
img-8452.jpg,1478,1027,1588,1167,0,0.51044637
img-1426.jpg,945,1227,1016,1296,0,0.300878108
img-1426.jpg,951,1253,1018,1315,0,0.362901092
img-7889.jpg,1236,1111,1513,1575,0,0.29630062
img-5618.jpg,769,849,848,1077,0,0.268739462
img-1429.jpg,1010,47,1095,224,0,0.790146291
img-8455.jpg,1490,463,1586,665,0,0.597768009
img-1463.jpg,925,670,993,822,0,0.7010566
img-4528.jpg,1145,1744,1228,1944,0,0.453284442
img-1778.jpg,1731,1721,1830,1944,0,0.661858797
img-5566.jpg,625,839,662,897,0,0.317999631
img-0534.jpg,865,697,969,799,0,0.433310747
img-0786.jpg,1783,1242,1849,1342,0,0.27232492
img-0786.jpg,1780,1210,1867,1387,0,0.578071117
img-5499.jpg,887,381,923,470,0,0.257270038
img-5499.jpg,822,359,875,478,0,0.523281157
img-8685.jpg,654,0,754,202,0,0.504270017
img-8456.jpg,1565,979,1652,1238,0,0.689097762
img-5925.jpg,602,564,633,641,0,0.606252611
img-4515.jpg,1277,1820,1372,1944,0,0.381978124
img-0724.jpg,1485,1738,1581,1944,0,0.530072212
img-1775.jpg,1725,1711,1824,1944,0,0.511209428
img-1772.jpg,1726,1732,1838,1944,0,0.666926086
img-4990.jpg,1816,1265,2007,1626,0,0.277921528
img-4990.jpg,1857,1352,1960,1565,0,0.764138162
img-0753.jpg,2024,1217,2093,1297,0,0.266459405
img-0549.jpg,995,262,1071,361,0,0.27154538
img-5821.jpg,573,691,606,738,0,0.414913535
img-9616.jpg,1551,1285,1693,1412,0,0.30830732
img-1780.jpg,1729,1715,1837,1944,0,0.427005768
img-8160.jpg,1320,1863,1386,1944,0,0.27718854
img-8707.jpg,1352,1802,1459,1944,0,0.557583749
img-1765.jpg,1609,1714,1709,1944,0,0.422777891
img-0506.jpg,1611,1180,1652,1283,0,0.464158088
img-5659.jpg,897,486,931,535,0,0.26413995
img-0478.jpg,1818,1408,1897,1482,0,0.315807134
img-0478.jpg,1851,1840,1902,1941,0,0.645170391
img-0715.jpg,1504,1802,1611,1944,0,0.437778324
img-8712.jpg,1324,1807,1443,1944,0,0.738416672
img-1481.jpg,1377,1277,1453,1340,0,0.400313228
img-1481.jpg,1391,1296,1444,1379,0,0.667582572
img-1789.jpg,1789,1706,1903,1944,0,0.366340101
img-8596.jpg,1581,1513,1646,1692,0,0.556564987
img-5893.jpg,640,332,701,438,0,0.297611654
img-1774.jpg,1758,1681,1846,1944,0,0.256165177
img-6123.jpg,854,787,894,824,0,0.310388774
img-5351.jpg,504,392,538,440,0,0.295699745
img-0716.jpg,1505,1791,1609,1944,0,0.638463378
img-7897.jpg,1162,62,1513,950,0,0.316014647
img-7897.jpg,615,152,728,342,0,0.838538587
img-9274.jpg,1457,1281,1492,1401,0,0.396480858
img-2313.jpg,1100,443,1132,543,0,0.804012597
img-1776.jpg,1691,1682,1808,1944,0,0.440257162
img-4857.jpg,1552,606,1687,783,0,0.716147244
img-1787.jpg,1745,1695,1876,1944,0,0.290439755
img-8764.jpg,1262,625,1368,786,0,0.321368366
img-2308.jpg,1136,766,1182,833,0,0.341548026
img-4988.jpg,1661,928,1766,1134,0,0.776165187
img-8720.jpg,2191,608,2247,669,0,0.328966737
img-8720.jpg,2190,569,2251,637,0,0.333186269
img-4987.jpg,1725,660,1797,849,0,0.684665024
img-1770.jpg,1675,1728,1779,1944,0,0.731580138
img-7890.jpg,1341,1229,1594,1649,0,0.347040951
img-0502.jpg,1634,1165,1697,1239,0,0.596586883
img-2319.jpg,1038,712,1085,779,0,0.402427435
img-2311.jpg,1152,1019,1186,1072,0,0.41995433
img-8710.jpg,1322,1827,1424,1944,0,0.507211328
img-5335.jpg,558,488,598,531,0,0.41210261
img-5328.jpg,560,522,607,564,0,0.54122293
img-4916.jpg,1076,829,1137,893,0,0.281424314
img-4916.jpg,1052,825,1107,887,0,0.283572435
img-1783.jpg,1734,1689,1885,1944,0,0.295528501
img-1783.jpg,1487,1718,1551,1944,0,0.436224818
img-5290.jpg,529,124,577,187,0,0.323935628
img-1466.jpg,650,62,722,239,0,0.768246055
img-7894.jpg,704,1192,815,1388,0,0.82035923
img-8684.jpg,694,0,781,179,0,0.564380229
img-0496.jpg,1631,1082,1709,1138,0,0.367968112
img-5403.jpg,438,450,481,505,0,0.262474597
img-1784.jpg,1740,1684,1876,1944,0,0.356306762
img-4502.jpg,568,1358,767,1530,0,0.461593986
img-5924.jpg,595,901,633,970,0,0.437075317
img-5927.jpg,528,4,567,91,0,0.316775739
img-5811.jpg,563,886,603,958,0,0.333321363
img-7891.jpg,1265,829,1658,1427,0,0.33100602
img-4503.jpg,866,1513,1069,1676,0,0.53068006
img-3584.jpg,1480,1772,1583,1923,0,0.322259039
img-0505.jpg,1629,810,1697,907,0,0.376019776
img-0505.jpg,1639,834,1685,943,0,0.448638707
img-4969.jpg,1439,606,1477,692,0,0.664069176
img-1485.jpg,1383,312,1444,512,0,0.721049607
img-5800.jpg,445,330,482,392,0,0.360721856
img-6014.jpg,439,272,474,328,0,0.697219074
img-0475.jpg,1743,929,1827,1086,0,0.541813552
img-0729.jpg,1497,1785,1603,1944,0,0.467182219
img-4971.jpg,1585,786,1621,886,0,0.28036955
img-8738.jpg,1453,1205,1506,1284,0,0.292825371
img-8597.jpg,1563,1805,1604,1893,0,0.393699646
img-8597.jpg,1581,1798,1626,1902,0,0.459334642
img-8708.jpg,1318,1835,1454,1944,0,0.363150895
img-8752.jpg,1022,314,1095,485,0,0.550669849
img-0754.jpg,1835,930,1935,1076,0,0.528383493
img-0508.jpg,1628,1262,1687,1349,0,0.612430632
img-0508.jpg,1639,1641,1689,1739,0,0.686257422
img-8606.jpg,1579,1472,1648,1536,0,0.471302688
img-7615.jpg,2047,901,2174,1123,0,0.452687651
img-5740.jpg,675,950,740,1072,0,0.447562069
img-4549.jpg,944,427,989,504,0,0.376836687
img-9605.jpg,642,989,817,1110,0,0.361841917
img-9273.jpg,1491,1068,1546,1154,0,0.306603283
img-2906.jpg,1146,715,1209,897,0,0.762643576
img-1422.jpg,1042,817,1087,890,0,0.27634871
img-0756.jpg,1568,477,1643,613,0,0.649224818
img-8705.jpg,1385,1792,1491,1944,0,0.73038578
img-8737.jpg,1743,1211,1805,1291,0,0.27947247
img-8737.jpg,1748,1246,1798,1334,0,0.318891168
img-1786.jpg,1744,1697,1876,1944,0,0.319180667
img-8408.jpg,713,1497,847,1604,0,0.413394362
img-1428.jpg,985,415,1061,577,0,0.760223627
img-5302.jpg,541,477,574,545,0,0.401886314
img-8400.jpg,1444,632,1490,761,0,0.256081134
img-1484.jpg,1391,554,1460,736,0,0.845867932
img-3603.jpg,1639,1058,1853,1391,0,0.268259436
img-3603.jpg,1605,1284,1707,1517,0,0.803236842
img-4527.jpg,1236,1831,1337,1944,0,0.33242923
img-4517.jpg,1301,1769,1401,1944,0,0.625172615
img-8719.jpg,2351,507,2398,588,0,0.318359345
img-0493.jpg,1745,1101,1822,1279,0,0.806477606
img-8454.jpg,1461,0,1549,118,0,0.321661919
img-3604.jpg,1579,1610,1715,1823,0,0.324329138
img-3604.jpg,1458,1758,1547,1944,0,0.395386279
img-1767.jpg,1659,1719,1759,1944,0,0.512711883
img-5359.jpg,534,343,573,383,0,0.35062921
img-8607-2.jpg,1685,613,1734,687,0,0.448734283
img-4505.jpg,1078,1233,1178,1366,0,0.457294554
img-7900.jpg,1001,1653,1146,1944,0,0.32135722
img-7900.jpg,308,1709,409,1909,0,0.375938416
img-5915.jpg,447,516,477,558,0,0.4929398
img-4992.jpg,1828,1421,1933,1600,0,0.506105185
img-5308.jpg,599,534,640,611,0,0.309832871
img-4856.jpg,1401,609,1525,806,0,0.518674135
img-0544.jpg,955,1439,1005,1547,0,0.619089723
img-0535.jpg,643,542,809,669,0,0.337349862
img-8711.jpg,1312,1818,1421,1944,0,0.303724647
img-7893.jpg,1129,1123,1810,1731,0,0.280885518
img-7893.jpg,1390,1161,1688,1677,0,0.281703681
img-7893.jpg,990,1085,1083,1212,0,0.374591947
img-1482.jpg,1380,1061,1450,1151,0,0.681253076
img-9320.jpg,1732,754,1806,830,0,0.301551968
img-9320.jpg,1712,703,1825,890,0,0.65324986
img-1819.jpg,1505,768,1609,919,0,0.43473199
img-0816.jpg,1732,1750,1809,1944,0,0.255212218
img-7914.jpg,1384,808,1697,1277,0,0.346439183
img-7914.jpg,1369,577,1701,1665,0,0.454858869
img-0537.jpg,387,185,464,329,0,0.334831357
img-0537.jpg,343,193,507,323,0,0.39134419
img-8729.jpg,2197,810,2243,885,0,0.255270123
img-4918.jpg,1123,99,1202,195,0,0.527393758
img-5816.jpg,567,784,605,836,0,0.277909845
img-3589.jpg,1421,1686,1504,1917,0,0.836142778
img-3599.jpg,1529,1658,1647,1828,0,0.579985499
img-2317.jpg,1030,1347,1081,1432,0,0.319705397
img-4986.jpg,1687,301,1785,479,0,0.5030635
img-0788.jpg,2075,1673,2164,1905,0,0.754774034
img-1465.jpg,760,248,845,407,0,0.547983229
img-7892.jpg,1328,810,1801,1455,0,0.292101234
img-7892.jpg,1071,861,1150,957,0,0.443391025
img-8736.jpg,1995,1207,2049,1282,0,0.384217143
img-2314.jpg,1063,310,1091,399,0,0.450577468
img-2314.jpg,1035,668,1095,730,0,0.486294448
img-0711.jpg,1507,1734,1607,1944,0,0.356870085
img-1467.jpg,580,0,669,120,0,0.325923204
img-1467.jpg,597,0,648,95,0,0.340547711
img-0718.jpg,1508,1737,1613,1944,0,0.488089412
img-8704.jpg,1427,1793,1543,1944,0,0.611624718
img-0725.jpg,1509,1741,1617,1944,0,0.528494418
img-0568.jpg,937,1403,989,1496,0,0.603745043
img-9332.jpg,2110,61,2204,270,0,0.536108613
img-5812.jpg,530,668,566,705,0,0.314769566
img-1427.jpg,941,683,1030,825,0,0.474705964
img-0722.jpg,1525,1712,1617,1944,0,0.252937764
img-9275.jpg,1434,1500,1488,1616,0,0.513794899
img-5939.jpg,440,927,477,991,0,0.322515219
img-5939.jpg,566,597,593,660,0,0.738375723
img-0809.jpg,1781,898,1832,992,0,0.434883207
img-5778.jpg,503,283,533,319,0,0.325636923
img-8686.jpg,627,1,723,170,0,0.26039505
img-1773.jpg,1722,1714,1824,1944,0,0.50835973
img-1486.jpg,1359,152,1443,306,0,0.606759489
img-0826.jpg,983,1863,1032,1944,0,0.297161818
img-0536.jpg,538,404,704,499,0,0.415632904
img-0787.jpg,1936,1457,2029,1650,0,0.533719003
img-5321.jpg,559,542,592,593,0,0.373074502
img-1777.jpg,1683,1687,1803,1944,0,0.464274228
img-2305.jpg,989,1746,1034,1833,0,0.257041007
img-0548.jpg,993,531,1044,655,0,0.501181662
img-5808.jpg,504,483,528,529,0,0.357654303
img-3588.jpg,1516,1281,1598,1516,0,0.796387553
img-0567.jpg,894,1479,988,1623,0,0.285873413
img-0492.jpg,1803,664,1853,760,0,0.257730812
img-0492.jpg,1813,687,1847,794,0,0.508188069
img-1462.jpg,1044,992,1113,1067,0,0.505865633
img-9276.jpg,1447,1745,1487,1876,0,0.312151879
img-4548.jpg,991,713,1044,803,0,0.578888118
img-4917.jpg,1069,470,1156,552,0,0.338712156
img-4917.jpg,1083,496,1145,583,0,0.511655569
img-5320.jpg,559,747,591,807,0,0.346932173
img-8605.jpg,1620,1045,1685,1143,0,0.268779218
img-4973.jpg,1576,941,1631,1045,0,0.387529075
img-0714.jpg,1509,1734,1621,1944,0,0.415198892
img-0556.jpg,1032,538,1079,652,0,0.251363546
img-5585.jpg,684,806,729,869,0,0.292076737
img-7898.jpg,1208,361,1718,1095,0,0.368413061
img-7898.jpg,811,415,914,602,0,0.7489838
img-8607.jpg,1681,613,1734,687,0,0.423740715
img-4853.jpg,1478,948,1557,1059,0,0.406768322
img-4853.jpg,1453,961,1572,1105,0,0.722377956
img-8274-2.jpg,683,509,738,587,0,0.301277667
img-4543.jpg,790,802,866,917,0,0.323731065
img-1461.jpg,1130,1216,1184,1281,0,0.647089303
img-4860.jpg,1460,1075,1548,1193,0,0.441184133
img-4544.jpg,750,535,803,636,0,0.504613042
img-3602.jpg,1738,576,1921,857,0,0.345165044
img-3602.jpg,1691,762,1776,947,0,0.721447647
img-0785.jpg,1688,1002,1751,1103,0,0.532101512
img-0728.jpg,1478,1794,1602,1944,0,0.411032915
img-0489.jpg,1782,1152,1855,1238,0,0.268339008
img-5303.jpg,530,278,579,333,0,0.274549991
img-0784.jpg,1549,798,1604,876,0,0.535585761
img-8753.jpg,887,13,943,107,0,0.267465472
img-5411.jpg,440,70,478,117,0,0.421540439
img-2318.jpg,1036,1020,1091,1087,0,0.275349826
img-4496.jpg,2163,1778,2273,1944,0,0.345302403
img-0476.jpg,1773,1298,1861,1477,0,0.848855674
img-7916.jpg,1381,856,1484,1227,0,0.355430543
img-5662.jpg,1060,600,1117,725,0,0.31199494
img-5940.jpg,434,607,484,656,0,0.406281918
img-4547.jpg,1048,1048,1099,1141,0,0.778535664
img-2309.jpg,1042,470,1120,532,0,0.478504777
img-5970.jpg,731,436,797,523,0,0.275408596
img-5792.jpg,384,76,426,118,0,0.262545973
img-0507.jpg,1603,1430,1662,1555,0,0.381108314
img-5786.jpg,502,0,553,65,0,0.532257915
img-6129.jpg,911,266,970,383,0,0.25342983
img-4854.jpg,1581,793,1663,912,0,0.356371254
img-4854.jpg,1554,808,1677,957,0,0.746471584
img-5926.jpg,473,603,511,659,0,0.40548861
img-5998.jpg,387,272,417,332,0,0.640924931
img-5313.jpg,596,691,636,748,0,0.38253516
img-1480.jpg,1278,1868,1333,1933,0,0.295171976
img-1480.jpg,1388,1478,1436,1540,0,0.42190814
img-5661.jpg,885,533,951,655,0,0.526038349
img-1771.jpg,1726,1735,1834,1944,0,0.664197326
img-1487.jpg,1369,4,1394,92,0,0.660891414
img-7899.jpg,1275,831,1825,1593,0,0.269924611
img-7899.jpg,903,850,1012,1047,0,0.805473387
img-5579.jpg,644,721,696,780,0,0.301113635
img-5879.jpg,484,156,521,199,0,0.261441439
img-0717.jpg,1485,1798,1582,1944,0,0.658875883
img-8716.jpg,1383,1162,1501,1466,0,0.286346465
img-4550.jpg,901,218,950,302,0,0.521045387
img-4862.jpg,1614,1173,1697,1302,0,0.645329416
img-5561.jpg,566,449,600,496,0,0.256510586
img-1763.jpg,1626,1766,1750,1944,0,0.435435772
img-9603.jpg,1542,1290,1700,1409,0,0.354977965
img-8595.jpg,1581,1226,1656,1333,0,0.518070996
img-1781.jpg,1741,1691,1874,1944,0,0.259396821
img-1781.jpg,1474,1798,1559,1944,0,0.356791764
img-2312.jpg,1100,1209,1146,1282,0,0.479839981
img-2312.jpg,1138,719,1178,795,0,0.794224679
img-0726.jpg,1480,1791,1600,1944,0,0.389990926
img-7917.jpg,1023,406,1461,1621,0,0.340342045
img-7917.jpg,1069,761,1445,1128,0,0.353797436
img-0477.jpg,1815,1589,1885,1779,0,0.780754507
